roundId,startupName,investmentType,amountUSD,date,year
round_1849,Indiamart,Private Equity,,2016-03-09,2016
round_1850,SmartVizX,Seed,500000.0,2016-03-09,2016
round_1851,MyGubbi,Seed,2500000.0,2016-03-09,2016
round_1852,Nukkad Shops,Seed,1000000.0,2016-03-09,2016
round_1853,Cloudacar,Seed,,2016-03-09,2016
round_1854,Justride,Seed,400000.0,2016-03-09,2016
round_1855,Yana,Seed,,2016-03-09,2016
round_1856,Big Fish Ventures,Private Equity,11100000.0,2016-03-10,2016
round_1857,Stylflip,Seed,,2016-03-10,2016
round_1858,Icertis,Private Equity,15000000.0,2016-03-10,2016
round_1859,Supplified,Seed,1000000.0,2016-03-10,2016
round_1860,JollyFoodFellow,Seed,,2016-03-11,2016
round_1861,PinkBlue,Seed,223608.0,2016-03-14,2016
round_1862,TruckingCube,Private Equity,14900000.0,2016-03-14,2016
round_1863,eSwasthya,Seed,,2016-03-14,2016
round_1864,FlipClass,Private Equity,1000000.0,2016-03-15,2016
round_1865,Proximit,Seed,150000.0,2016-03-15,2016
round_1866,WithMe,Seed,250000.0,2016-03-15,2016
round_1867,Gapoon,Seed,180000.0,2016-03-16,2016
round_1868,Avagmah,Seed,,2016-03-16,2016
round_1869,WorkIndia,Seed,,2016-03-16,2016
round_1870,Wealthy,Seed,250000.0,2016-03-16,2016
round_1871,Pramati,Seed,200000.0,2016-03-17,2016
round_1872,Qlivery,Seed,230000.0,2016-03-17,2016
round_1873,HealthEnablr,Seed,800000.0,2016-03-17,2016
round_1874,Liftiee,Seed,108000.0,2016-03-17,2016
round_1875,Hello Curry,Private Equity,1500000.0,2016-03-18,2016
round_1876,goSporto,Seed,30000.0,2016-03-19,2016
round_1877,OneClickWash,Seed,,2016-03-21,2016
round_1878,Girnar Software,Private Equity,,2016-03-21,2016
round_1879,Room On Call,Private Equity,2000000.0,2016-03-21,2016
round_1880,Byju\\xe2\\x80\\x99s,Private Equity,75000000.0,2016-03-22,2016
round_1881,BigBasket,Private Equity,150000000.0,2016-03-22,2016
round_1882,DrivoJoy,Seed,600000.0,2016-03-22,2016
round_1883,Smartron,Private Equity,,2016-03-22,2016
round_1884,LifCare,Seed,,2016-03-22,2016
round_1885,CreditSeva,Seed,360000.0,2016-03-22,2016
round_1886,CityShor,Seed,,2016-03-22,2016
round_1887,Endless Robotics,Seed,100000.0,2016-03-23,2016
round_1888,SP Robotics,Seed,300000.0,2016-03-23,2016
round_1889,StalkBuyLove,Seed,,2016-03-23,2016
round_1890,eKincare,Private Equity,330000.0,2016-03-23,2016
round_1891,HashLearn,Seed,,2016-03-23,2016
round_1892,Wheelstreet,Private Equity,500000.0,2016-03-23,2016
round_1893,Horntell,Seed,150000.0,2016-03-24,2016
round_1894,Schoolkart,Seed,300000.0,2016-03-28,2016
round_1895,HealthEminds,Seed,,2016-03-29,2016
round_1896,Babygogo,Seed,300000.0,2016-03-29,2016
round_1897,Veritas Finance,Private Equity,4700000.0,2016-03-29,2016
round_1898,QikShip,Seed,200000.0,2016-03-29,2016
round_1899,FixNix,Seed,500000.0,2016-03-29,2016
round_1900,True Balance,Private Equity,,2016-03-30,2016
round_1901,Touchkin,Seed,400000.0,2016-03-30,2016
round_1902,SwitchMe,Seed,,2016-03-31,2016
round_1903,Transcell,Seed,,2016-03-31,2016
round_1904,Blue Tokai Coffee,Seed,,2016-02-01,2016
round_1905,Altizone,Private Equity,4000000.0,2016-02-02,2016
round_1906,Oust App,Seed,,2016-02-02,2016
round_1907,Strike,Seed,22500.0,2016-02-02,2016
round_1908,MaaxMarket,Seed,22500.0,2016-02-02,2016
round_1909,Gamooz,Seed,22500.0,2016-02-02,2016
round_1910,SoundSurround,Seed,22500.0,2016-02-02,2016
round_1911,Mazkara,Seed,1000000.0,2016-02-03,2016
round_1912,RoadGods,Seed,100000.0,2016-02-03,2016
round_1913,Pindropmusic,Seed,100000.0,2016-02-03,2016
round_1914,Woodpie,Seed,30000.0,2016-02-03,2016
round_1915,Perfumery,Seed,30000.0,2016-02-04,2016
round_1916,Magic Crate,Seed,,2016-02-05,2016
round_1917,ZenDrive,Private Equity,13500000.0,2016-02-05,2016
round_1918,Smartcooky,Private Equity,,2016-02-05,2016
round_1919,Turtlemint,Private Equity,,2016-02-05,2016
round_1920,BHIVE,Seed,,2016-02-05,2016
round_1921,Gingercrush,Private Equity,1000000.0,2016-02-05,2016
round_1922,American Vision,Seed,81000.0,2016-02-05,2016
round_1923,DawaiLelo,Seed,52000.0,2016-02-05,2016
round_1924,Heads Up For Tails,Seed,1000000.0,2016-02-06,2016
round_1925,LiveNutriFit,Seed,,2016-02-06,2016
round_1926,Moglix,Private Equity,,2016-02-08,2016
round_1927,iStyleYou,Seed,100000.0,2016-02-08,2016
round_1928,AdUrCup,Seed,100000.0,2016-02-08,2016
round_1929,Weddingz,Private Equity,,2016-02-08,2016
round_1930,Urban Dhobi,Seed,,2016-02-08,2016
round_1931,Gray Routes,Seed,,2016-02-08,2016
round_1932,Xpressbees,Private Equity,12500000.0,2016-02-08,2016
round_1933,Invictus Oncology,Private Equity,,2016-02-08,2016
round_1934,Hansel.io,Seed,,2016-02-08,2016
round_1935,Inc42,Seed,,2016-02-09,2016
round_1936,GOQii,Private Equity,,2016-02-09,2016
round_1937,Capzest,Seed,200000.0,2016-02-10,2016
round_1938,GlamStudios,Seed,,2016-02-10,2016
round_1939,Affimity,Seed,1200000.0,2016-02-10,2016
round_1940,Anandakanda,Seed,150000.0,2016-02-10,2016
round_1941,JoulestoWatts,Seed,,2016-02-10,2016
round_1942,Shopkirana,Seed,,2016-02-10,2016
round_1943,Stylofie,Seed,,2016-02-10,2016
round_1944,OyBob,Seed,,2016-02-10,2016
round_1945,ActOnMagic,Seed,125000.0,2016-02-12,2016
round_1946,Bonhomia,Seed,1000000.0,2016-02-12,2016
round_1947,iGrenEnergi,Seed,1000000.0,2016-02-12,2016
round_1948,RKSV,Private Equity,4000000.0,2016-02-12,2016
round_1949,Aasaanjobs,Private Equity,5000000.0,2016-02-15,2016
round_1950,Snapdeal,Private Equity,200000000.0,2016-02-15,2016
round_1951,Jugnoo,Private Equity,,2016-02-15,2016
round_1952,Snapbizz,Private Equity,,2016-02-15,2016
round_1953,GoYaNo,Seed,50000.0,2016-02-15,2016
round_1954,RentSher,Seed,300000.0,2016-02-15,2016
round_1955,Buddy,Seed,500000.0,2016-02-15,2016
round_1956,Legistify,Seed,,2016-02-15,2016
round_1957,TableHero,Seed,1000000.0,2016-02-16,2016
round_1958,BetterPlace,Seed,970000.0,2016-02-16,2016
round_1959,Salebhai,Seed,,2016-02-16,2016
round_1960,icustommadeit,Private Equity,4000000.0,2016-02-16,2016
round_1961,Tring,Seed,,2016-02-16,2016
round_1962,Medinfi,Seed,,2016-02-16,2016
round_1963,Timemytask,Seed,,2016-02-17,2016
round_1964,GameZop,Seed,350000.0,2016-02-17,2016
round_1965,Notary Mama,Seed,,2016-02-17,2016
round_1966,The Viral Fever,Private Equity,10000000.0,2016-02-17,2016
round_1967,Avanti Learning,Private Equity,5000000.0,2016-02-17,2016
round_1968,Bollant Industries,Private Equity,,2016-02-17,2016
round_1969,GetVee,Private Equity,,2016-02-18,2016
round_1970,HealthKumbh,Seed,73000.0,2016-02-18,2016
round_1971,Unlaze,Seed,,2016-02-18,2016
round_1972,Tracxn,Private Equity,,2016-02-18,2016
round_1973,Careongo,Seed,300000.0,2016-02-18,2016
round_1974,Ark Robot,Seed,350000.0,2016-02-18,2016
round_1975,Jaypore,Private Equity,5000000.0,2016-02-19,2016
round_1976,Finance Buddha,Seed,,2016-02-19,2016
round_1977,AlmaConnect,Seed,,2016-02-19,2016
round_1978,Advantage Club,Seed,400000.0,2016-02-19,2016
round_1979,LocalRamu,Seed,,2016-02-19,2016
round_1980,Baby Berry,Seed,1000000.0,2016-02-22,2016
round_1981,Magicpin,Private Equity,3000000.0,2016-02-22,2016
round_1982,First Eat,Seed,100000.0,2016-02-22,2016
round_1983,SigTuple,Seed,,2016-02-22,2016
round_1984,Taskbob,Private Equity,4500000.0,2016-02-22,2016
round_1985,Styledotme,Seed,37000.0,2016-02-22,2016
round_1986,NewsLaundry,Private Equity,,2016-02-22,2016
round_1987,CupoNation,Private Equity,11000000.0,2016-02-23,2016
round_1988,Aarav UAV,Seed,,2016-02-23,2016
round_1989,Sayfix,Seed,160000.0,2016-02-24,2016
round_1990,LoanZen,Seed,,2016-02-24,2016
round_1991,NoBroker,Private Equity,10000000.0,2016-02-24,2016
round_1992,AppilyEver,Seed,400000.0,2016-02-24,2016
round_1993,Pocketin,Seed,150000.0,2016-02-24,2016
round_1994,FeetApart,Seed,,2016-02-24,2016
round_1995,OfBusiness,Private Equity,5000000.0,2016-02-25,2016
round_1996,CarveNiche,Seed,,2016-02-25,2016
round_1997,Juspay,Private Equity,5800000.0,2016-02-25,2016
round_1998,Funcart,Seed,70000.0,2016-02-25,2016
round_1999,Freedom Smart Labs,Seed,145000.0,2016-02-26,2016
round_2000,EduBridge,Private Equity,2500000.0,2016-02-26,2016
round_2001,Nestaway,Private Equity,,2016-02-29,2016
round_2002,Hopscotch,Private Equity,13000000.0,2016-02-29,2016
round_2003,PinClick,Private Equity,,2016-02-29,2016
round_2004,Smartcooky,Seed,,2016-01-01,2016
round_2005,Helpi,Seed,,2016-01-01,2016
round_2006,DogSpot,Seed,,2016-01-04,2016
round_2007,Career360,Private Equity,,2016-01-04,2016
round_2008,B9 Beverages,Private Equity,6000000.0,2016-01-04,2016
round_2009,WIMWI Foods,Seed,,2016-01-05,2016
round_2010,MyChild App,Seed,100000.0,2016-01-05,2016
round_2011,Instaproc,Seed,,2016-01-05,2016
round_2012,360Ride,Seed,150000.0,2016-01-05,2016
round_2013,Alef\\nMobitech,Private Equity,5000000.0,2016-01-05,2016
round_2014,Tracxn,Seed,,2016-01-06,2016
round_2015,Qdesq,Seed,,2016-01-06,2016
round_2016,Sensara,Seed,750000.0,2016-01-06,2016
round_2017,Zebpay,Private Equity,1000000.0,2016-01-06,2016
round_2018,PlanMy\\nMedicalTrip,Seed,150000.0,2016-01-06,2016
round_2019,MyCity4Kids,Private Equity,3000000.0,2016-01-06,2016
round_2020,Justdakhila.com,Seed,750000.0,2016-01-06,2016
round_2021,PitStop,Seed,,2016-01-07,2016
round_2022,Bikxie,Seed,,2016-01-07,2016
round_2023,Infurnia,Seed,160000.0,2016-01-07,2016
round_2024,Myly,Seed,100000.0,2016-01-07,2016
round_2025,MakeMyTrip,Private Equity,180000000.0,2016-01-07,2016
round_2026,Melorra,Private Equity,5000000.0,2016-01-08,2016
round_2027,ConfirmTKT,Seed,250000.0,2016-01-08,2016
round_2028,Gyaanzone,Seed,45000.0,2016-01-08,2016
round_2029,FlatFurnish,Seed,,2016-01-08,2016
round_2030,Lumiere,Private Equity,,2016-01-09,2016
round_2031,Koovs,Private Equity,5400000.0,2016-01-11,2016
round_2032,Wishup,Seed,,2016-01-11,2016
round_2033,FreshMenu,Private Equity,16500000.0,2016-01-11,2016
round_2034,SavvyMob,Seed,1000000.0,2016-01-11,2016
round_2035,Fashionablyin,Seed,,2016-01-11,2016
round_2036,Shopclues,Private Equity,100000000.0,2016-01-12,2016
round_2037,Hike Messenger,Private Equity,,2016-01-12,2016
round_2038,iBus Networks,Private Equity,2300000.0,2016-01-12,2016
round_2039,Happy2Refer,Seed,250000.0,2016-01-12,2016
round_2040,CarTrade,Private Equity,145000000.0,2016-01-13,2016
round_2041,Rentomo,Seed,100000.0,2016-01-13,2016
round_2042,Roder,Seed,240000.0,2016-01-13,2016
round_2043,Bucker,Seed,,2016-01-13,2016
round_2044,Care24,Private Equity,4000000.0,2016-01-13,2016
round_2045,Obino,Private Equity,,2016-01-13,2016
round_2046,Snapshopr,Seed,,2016-01-14,2016
round_2047,Buildkar,Seed,,2016-01-14,2016
round_2048,Orahi,Seed,520000.0,2016-01-14,2016
round_2049,Zapr,Seed,,2016-01-14,2016
round_2050,Remidio,Private Equity,,2016-01-15,2016
round_2051,Fitso,Seed,200000.0,2016-01-15,2016
round_2052,evibe.in,Seed,,2016-01-15,2016
round_2053,Zoctr,Seed,,2016-01-15,2016
round_2054,Jobick,Seed,,2016-01-15,2016
round_2055,Plick,Seed,,2016-01-16,2016
round_2056,Voice Friends,Seed,,2016-01-18,2016
round_2057,Kartrocket,Private Equity,6000000.0,2016-01-18,2016
round_2058,Swiggy,Private Equity,35000000.0,2016-01-19,2016
round_2059,TinyStep,Seed,,2016-01-19,2016
round_2060,Cashkaro,Private Equity,,2016-01-19,2016
round_2061,Gameezop,Seed,,2016-01-19,2016
round_2062,DailyObjects,Private Equity,1400000.0,2016-01-19,2016
round_2063,Indus OS,Private Equity,5000000.0,2016-01-19,2016
round_2064,CollegeDunia,Seed,445000.0,2016-01-19,2016
round_2065,Villgro,Private Equity,3500000.0,2016-01-19,2016
round_2066,Reddoorz,Private Equity,,2016-01-20,2016
round_2067,IndustryBuying,Private Equity,1800000.0,2016-01-20,2016
round_2068,Just Buy Live,Private Equity,20000000.0,2016-01-20,2016
round_2069,IMbesharam,Private Equity,4000000.0,2016-01-20,2016
round_2070,Moodoo,Seed,40000.0,2016-01-20,2016
round_2071,Saral Designs,Seed,,2016-01-20,2016
round_2072,FirstCry,Private Equity,,2016-01-21,2016
round_2073,Fisdom,Seed,500000.0,2016-01-21,2016
round_2074,Easypolicy,Private Equity,2200000.0,2016-01-21,2016
round_2075,Housing.com,Private Equity,15000000.0,2016-01-21,2016
round_2076,CREO,Private Equity,3000000.0,2016-01-21,2016
round_2077,ShabdaNagari,Seed,200000.0,2016-01-22,2016
round_2078,Little,Private Equity,,2016-01-22,2016
round_2079,SnapBizz,Private Equity,7200000.0,2016-01-22,2016
round_2080,Qlivery,Seed,,2016-01-22,2016
round_2081,PlexusMD,Seed,,2016-01-22,2016
round_2082,Silvan,Seed,515000.0,2016-01-22,2016
round_2083,EPS,Private Equity,35000000.0,2016-01-22,2016
round_2084,Qubole,Private Equity,30000000.0,2016-01-22,2016
round_2085,Gajty,Seed,,2016-01-22,2016
round_2086,SIFTR Labs,Seed,150000.0,2016-01-25,2016
round_2087,Power2SME,Private Equity,21000000.0,2016-01-25,2016
round_2088,SkyCandle,Private Equity,,2016-01-25,2016
round_2089,Teabox.com,Private Equity,,2016-01-27,2016
round_2090,Buildzar,Private Equity,4000000.0,2016-01-27,2016
round_2091,Applicate,Seed,1000000.0,2016-01-27,2016
round_2092,WhatsOnRent,Seed,,2016-01-27,2016
round_2093,Zebi (yet to launch),Seed,1000000.0,2016-01-28,2016
round_2094,Truce,Seed,370000.0,2016-01-28,2016
round_2095,JustDoc,Seed,,2016-01-28,2016
round_2096,Myeglu,Seed,,2016-01-28,2016
round_2097,BitGiving,Seed,,2016-01-29,2016
round_2098,Qriyo,Seed,160000.0,2016-01-29,2016
round_2099,N.O.W,Seed,,2016-01-29,2016
round_2100,Aisle,Seed,185000.0,2016-01-29,2016
round_2101,FreshMenu,Private Equity,17000000.0,2016-01-29,2016
round_2102,Truebil,Private Equity,5150000.0,2016-01-29,2016
round_2103,Rare Media,Private Equity,1100000.0,2016-01-29,2016
round_2104,TinMen,Seed,,2016-01-29,2016
round_2105,CodingLabs,Seed,,2016-01-29,2016
round_2106,FindUrClass,Seed,,2016-01-30,2016
round_2107,DesignBids,Seed,,2016-01-30,2016
round_2108,CollegeDekho,Seed,1000000.0,2015-12-01,2015
round_2109,Black White Orange Brands,Seed,,2015-12-01,2015
round_2110,Biteclub,Private Equity,,2015-12-01,2015
round_2111,Patel Logistics,Private Equity,5600000.0,2015-12-01,2015
round_2112,Wigzo,Seed,500000.0,2015-12-01,2015
round_2113,Zapluk,Seed,,2015-12-01,2015
round_2114,Godof Hospitals,Seed,2000000.0,2015-12-01,2015
round_2115,RoomsTonite,Seed,1500000.0,2015-12-02,2015
round_2116,Kaaryah,Private Equity,,2015-12-02,2015
round_2117,Anakage,Seed,,2015-12-03,2015
round_2118,EasyKhaana,Seed,100000.0,2015-12-03,2015
round_2119,Shuttl,Private Equity,20000000.0,2015-12-03,2015
round_2120,Eckovation,Seed,,2015-12-03,2015
round_2121,Fitcircle,Seed,,2015-12-03,2015
round_2122,Applop,Seed,100000.0,2015-12-04,2015
round_2123,CaRPM,Seed,100000.0,2015-12-04,2015
round_2124,NDTV Wedding portal,Private Equity,20000000.0,2015-12-04,2015
round_2125,Splitkart,Seed,,2015-12-04,2015
round_2126,Zenatix,Private Equity,,2015-12-07,2015
round_2127,Customfurnish,Private Equity,4500000.0,2015-12-07,2015
round_2128,Faasos,Private Equity,30000000.0,2015-12-07,2015
round_2129,Vlurn,Seed,,2015-12-07,2015
round_2130,Leaf Wearables,Seed,250000.0,2015-12-07,2015
round_2131,Coolshare,Seed,100000.0,2015-12-07,2015
round_2132,mFicient,Seed,,2015-12-08,2015
round_2133,HeyBiz,Seed,,2015-12-08,2015
round_2134,Yumist,Private Equity,2000000.0,2015-12-08,2015
round_2135,Jigsaw Academy,Private Equity,3000000.0,2015-12-09,2015
round_2136,JoeHukum,Seed,,2015-12-09,2015
round_2137,Voxweb,Seed,350000.0,2015-12-09,2015
round_2138,Aye Finance,Private Equity,3000000.0,2015-12-09,2015
round_2139,JumboBasket,Seed,,2015-12-09,2015
round_2140,BlackBuck,Private Equity,25000000.0,2015-12-10,2015
round_2141,HomeStudio,Private Equity,5000000.0,2015-12-10,2015
round_2142,PropheSee,Seed,500000.0,2015-12-10,2015
round_2143,i2e1,Seed,500000.0,2015-12-10,2015
round_2144,Holisol Logistics,Private Equity,10000000.0,2015-12-10,2015
round_2145,Stay Simple Resorts,Seed,,2015-12-10,2015
round_2146,Paynear,Private Equity,2500000.0,2015-12-10,2015
round_2147,Chillr,Private Equity,70000000.0,2015-12-10,2015
round_2148,EureQa,Seed,600000.0,2015-12-11,2015
round_2149,LocalCircles,Private Equity,,2015-12-11,2015
round_2150,GetFocus,Seed,,2015-12-11,2015
round_2151,UrbanClap,Private Equity,,2015-12-11,2015
round_2152,OnlineRTI,Seed,150000.0,2015-12-11,2015
round_2153,Powerstores,Seed,,2015-12-11,2015
round_2154,Weddingz.in,Seed,1000000.0,2015-12-11,2015
round_2155,Intelligent Interfaces,Seed,,2015-12-11,2015
round_2156,Capricoast,Private Equity,3500000.0,2015-12-14,2015
round_2157,JetSetGo,Private Equity,,2015-12-14,2015
round_2158,Cabsguru,Seed,200000.0,2015-12-14,2015
round_2159,Whoop,Private Equity,3000000.0,2015-12-14,2015
round_2160,BookEventz,Seed,,2015-12-15,2015
round_2161,Deal Street Asia,Seed,,2015-12-15,2015
round_2162,Streamoid,Seed,1000000.0,2015-12-15,2015
round_2163,Housejoy,Private Equity,22500000.0,2015-12-16,2015
round_2164,Bluebirch,Seed,2000000.0,2015-12-16,2015
round_2165,MeraDoctor,Private Equity,1200000.0,2015-12-16,2015
round_2166,STAGE 3,Seed,,2015-12-16,2015
round_2167,Rivigo,Private Equity,30000000.0,2015-12-17,2015
round_2168,Springboard,Seed,1700000.0,2015-12-17,2015
round_2169,Eatfresh,Private Equity,,2015-12-17,2015
round_2170,Ampere Vehicles,Seed,1200000.0,2015-12-18,2015
round_2171,Focus Digit,Seed,,2015-12-18,2015
round_2172,The News Minute,Seed,,2015-12-18,2015
round_2173,CBREX,Seed,200000.0,2015-12-18,2015
round_2174,TruckMandi,Private Equity,2000000.0,2015-12-21,2015
round_2175,Peppertap,Private Equity,4000000.0,2015-12-21,2015
round_2176,KOOH Sports,Private Equity,2000000.0,2015-12-21,2015
round_2177,RentOnGo,Seed,,2015-12-22,2015
round_2178,Industrybuying,Seed,,2015-12-22,2015
round_2179,Zapr,Seed,,2015-12-22,2015
round_2180,LatestOne,Private Equity,3000000.0,2015-12-22,2015
round_2181,PlanetGogo,Seed,,2015-12-22,2015
round_2182,Arya.ai,Private Equity,750000.0,2015-12-22,2015
round_2183,Doctor Insta,Private Equity,500000.0,2015-12-22,2015
round_2184,MobieFit,Private Equity,1000000.0,2015-12-22,2015
round_2185,LafaLafa,Private Equity,,2015-12-23,2015
round_2186,Mech Mocha,Seed,1000000.0,2015-12-23,2015
round_2187,Shotang.com,Private Equity,5000000.0,2015-12-23,2015
round_2188,CityFurnish,Seed,,2015-12-23,2015
round_2189,Black White Orange,Seed,303000.0,2015-12-24,2015
round_2190,Kolabro,Seed,,2015-12-24,2015
round_2191,Canvera,Private Equity,2200000.0,2015-12-24,2015
round_2192,Town Essentials,Seed,1000000.0,2015-12-28,2015
round_2193,Bumper,Seed,500000.0,2015-12-28,2015
round_2194,Hotify,Seed,150000.0,2015-12-29,2015
round_2195,MobiKwik,Private Equity,6600000.0,2015-12-29,2015
round_2196,Intelligent Interfaces,Seed,,2015-12-30,2015
round_2197,Twigly,Seed,200000.0,2015-11-02,2015
round_2198,CityFlo,Seed,750000.0,2015-11-02,2015
round_2199,Findyahan,Private Equity,,2015-11-03,2015
round_2200,Sabse,Private Equity,,2015-11-03,2015
round_2201,Pokkt,Private Equity,5000000.0,2015-11-03,2015
round_2202,oibanit,Seed,150000.0,2015-11-03,2015
round_2203,Stuffed,Seed,385000.0,2015-11-03,2015
round_2204,LoanBaba,Seed,320000.0,2015-11-03,2015
round_2205,Deyor Rooms,Seed,500000.0,2015-11-03,2015
round_2206,Bidgely,Private Equity,16600000.0,2015-11-03,2015
round_2207,Shirsa Labs,Seed,250000.0,2015-11-04,2015
round_2208,Paytunes,Seed,,2015-11-04,2015
round_2209,YourDOST,Seed,400000.0,2015-11-04,2015
round_2210,BookMyBai,Seed,150000.0,2015-11-05,2015
round_2211,MyIndianStay,Seed,200000.0,2015-11-05,2015
round_2212,Bobble,Private Equity,,2015-11-05,2015
round_2213,RepUp,Seed,,2015-11-06,2015
round_2214,Satvacart,Private Equity,1800000.0,2015-11-06,2015
round_2215,POPxo.com,Private Equity,2000000.0,2015-11-06,2015
round_2216,SparesHub,Seed,460000.0,2015-11-06,2015
round_2217,Explara,Private Equity,490000.0,2015-11-06,2015
round_2218,Soothe Healthcare,Seed,,2015-11-06,2015
round_2219,Yuvi Hospitality,Private Equity,15000000.0,2015-11-06,2015
round_2220,AppVirality,Seed,500000.0,2015-11-09,2015
round_2221,iStar Skill Development,Private Equity,1500000.0,2015-11-09,2015
round_2222,BigStylist.com,Private Equity,1000000.0,2015-11-09,2015
round_2223,Zilingo,Private Equity,1900000.0,2015-11-09,2015
round_2224,Didi,Seed,150000.0,2015-11-09,2015
round_2225,Skoov.com,Seed,150000.0,2015-11-09,2015
round_2226,Chefs Basket,Private Equity,6000000.0,2015-11-10,2015
round_2227,Gingercrush,Seed,,2015-11-11,2015
round_2228,Delight Foods,Private Equity,600000.0,2015-11-11,2015
round_2229,6Degree,Seed,,2015-11-11,2015
round_2230,RenewBuy,Seed,500000.0,2015-11-11,2015
round_2231,Grab,Seed,,2015-11-11,2015
round_2232,Hitwicket,Seed,250000.0,2015-11-12,2015
round_2233,Flashdoor,Seed,,2015-11-13,2015
round_2234,Cashkaro.com,Private Equity,3700000.0,2015-11-16,2015
round_2235,Absentia,Seed,180000.0,2015-11-16,2015
round_2236,Renowala,Seed,,2015-11-16,2015
round_2237,TaskBucks,Private Equity,15000000.0,2015-11-16,2015
round_2238,CraftsVilla,Private Equity,34000000.0,2015-11-17,2015
round_2239,Julia Computing,Seed,600000.0,2015-11-17,2015
round_2240,StyleTag,Seed,7500000.0,2015-11-17,2015
round_2241,Smytten,Seed,200000.0,2015-11-17,2015
round_2242,BiBox,Seed,530000.0,2015-11-17,2015
round_2243,Convegenius,Seed,300000.0,2015-11-17,2015
round_2244,Ola,Private Equity,500000000.0,2015-11-18,2015
round_2245,Goodbox,Private Equity,2500000.0,2015-11-18,2015
round_2246,ScoopWhoop,Private Equity,4000000.0,2015-11-18,2015
round_2247,Hipship,Seed,,2015-11-18,2015
round_2248,Pickrr,Seed,,2015-11-18,2015
round_2249,Truelancer,Seed,,2015-11-18,2015
round_2250,AHA Taxis,Seed,,2015-11-19,2015
round_2251,UrbanClap,Private Equity,25000000.0,2015-11-19,2015
round_2252,SenseGiz,Seed,500000.0,2015-11-19,2015
round_2253,PlaceofOrigin,Seed,,2015-11-19,2015
round_2254,Fourseven,Seed,455000.0,2015-11-19,2015
round_2255,MindTickle,Private Equity,12500000.0,2015-11-20,2015
round_2256,Shopsense,Seed,,2015-11-20,2015
round_2257,Medinfi,Seed,305000.0,2015-11-20,2015
round_2258,OUWT,Seed,150000.0,2015-11-20,2015
round_2259,HeyPillow,Private Equity,3000000.0,2015-11-20,2015
round_2260,Healers At Home,Seed,,2015-11-21,2015
round_2261,Caravan Craft,Private Equity,1200000.0,2015-11-21,2015
round_2262,Talkoot,Seed,100000.0,2015-11-21,2015
round_2263,RentoMojo,Private Equity,2000000.0,2015-11-23,2015
round_2264,Medikoe,Seed,100000.0,2015-11-23,2015
round_2265,Stylofie,Seed,250000.0,2015-11-24,2015
round_2266,ServX,Seed,,2015-11-24,2015
round_2267,Naaptol,Private Equity,52000000.0,2015-11-24,2015
round_2268,Crayon Data,Private Equity,,2015-11-24,2015
round_2269,EarlySalary.com,Seed,1500000.0,2015-11-25,2015
round_2270,Tooler,Seed,110000.0,2015-11-25,2015
round_2271,S Chand,Private Equity,27000000.0,2015-11-25,2015
round_2272,Stelae,Private Equity,,2015-11-26,2015
round_2273,GoQii,Private Equity,13400000.0,2015-11-26,2015
round_2274,Grofers,Private Equity,120000000.0,2015-11-26,2015
round_2275,Pluss,Private Equity,1000000.0,2015-11-26,2015
round_2276,KountMoney,Seed,,2015-11-26,2015
round_2277,StayGlad,Private Equity,,2015-11-27,2015
round_2278,JustRide,Private Equity,2000000.0,2015-11-27,2015
round_2279,Fastudent,Seed,,2015-11-27,2015
round_2280,LearnOn,Seed,,2015-11-27,2015
round_2281,Talentrack,Seed,,2015-11-27,2015
round_2282,M-TAXI,Seed,,2015-11-28,2015
round_2283,Baxi,Seed,1450000.0,2015-11-30,2015
round_2284,Superhero Brands,Seed,540000.0,2015-11-30,2015
round_2285,MoMagic,Private Equity,,2015-11-30,2015
round_2286,QikPod,Private Equity,9000000.0,2015-11-30,2015
round_2287,Butterfly Interactive,Seed,,2015-11-30,2015
round_2288,Bro4U,Seed,,2015-11-30,2015
round_2289,Indifi,Seed,,2015-10-01,2015
round_2290,Wydr,Seed,,2015-10-01,2015
round_2291,EasyFix,Seed,,2015-10-01,2015
round_2292,Muvizz,Seed,350000.0,2015-10-01,2015
round_2293,Abhibus,Private Equity,,2015-10-01,2015
round_2294,Cleartax,Private Equity,,2015-10-01,2015
round_2295,Shopalyst,Private Equity,2000000.0,2015-10-02,2015
round_2296,Chillr,Private Equity,6000000.0,2015-10-03,2015
round_2297,Nykaa,Private Equity,9500000.0,2015-10-05,2015
round_2298,Voylla,Private Equity,15000000.0,2015-10-05,2015
round_2299,IndiaLends,Private Equity,1000000.0,2015-10-05,2015
round_2300,Rock N Shop,Seed,150000.0,2015-10-05,2015
round_2301,DocPlexus,Seed,700000.0,2015-10-06,2015
round_2302,WorkIndia,Seed,500000.0,2015-10-06,2015
round_2303,SportzVillage,Private Equity,10000000.0,2015-10-06,2015
round_2304,SportyBeans,Seed,,2015-10-06,2015
round_2305,Burger Singh,Seed,500000.0,2015-10-06,2015
round_2306,Welcome Cure,Private Equity,6000000.0,2015-10-06,2015
round_2307,SchoolGuru,Private Equity,3000000.0,2015-10-07,2015
round_2308,Naturally Yours,Seed,,2015-10-07,2015
round_2309,GoJavas,Private Equity,20000000.0,2015-10-07,2015
round_2310,Scandid,Private Equity,,2015-10-07,2015
round_2311,StalkBuyLove,Private Equity,,2015-10-07,2015
round_2312,ZuperMeal,Private Equity,2000000.0,2015-10-08,2015
